acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
514,C_514,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,2465.00,1,bank,,,,,,US,,,,,,
515,C_515,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60484.82,1,bank,,,,,,US,,,,,,
516,C_516,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85917.56,1,bank,,,,,,US,,,,,,
517,C_517,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,18699.17,1,bank,,,,,,US,,,,,,
518,C_518,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,11239.10,1,bank,,,,,,US,,,,,,
519,C_519,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,34444.96,1,bank,,,,,,US,,,,,,
520,C_520,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95917.15,1,bank,,,,,,US,,,,,,
521,C_521,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,13015.77,1,bank,,,,,,US,,,,,,
522,C_522,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96651.93,1,bank,,,,,,US,,,,,,
523,C_523,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,36223.99,1,bank,,,,,,US,,,,,,
524,C_524,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47337.04,1,bank,,,,,,US,,,,,,
525,C_525,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,29263.20,1,bank,,,,,,US,,,,,,
526,C_526,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93712.68,1,bank,,,,,,US,,,,,,
527,C_527,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95814.79,1,bank,,,,,,US,,,,,,
528,C_528,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63591.57,1,bank,,,,,,US,,,,,,
529,C_529,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,18404.56,1,bank,,,,,,US,,,,,,
530,C_530,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99295.18,1,bank,,,,,,US,,,,,,
531,C_531,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,10258.04,1,bank,,,,,,US,,,,,,
532,C_532,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58084.94,1,bank,,,,,,US,,,,,,
533,C_533,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,15640.31,1,bank,,,,,,US,,,,,,
534,C_534,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89767.53,1,bank,,,,,,US,,,,,,
535,C_535,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94567.84,1,bank,,,,,,US,,,,,,
536,C_536,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80439.03,1,bank,,,,,,US,,,,,,
537,C_537,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,31589.14,1,bank,,,,,,US,,,,,,
538,C_538,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,24283.87,1,bank,,,,,,US,,,,,,
539,C_539,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75485.84,1,bank,,,,,,US,,,,,,
540,C_540,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,29105.95,1,bank,,,,,,US,,,,,,
541,C_541,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41978.54,1,bank,,,,,,US,,,,,,
542,C_542,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4625.57,1,bank,,,,,,US,,,,,,
543,C_543,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,13223.38,1,bank,,,,,,US,,,,,,
544,C_544,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,2054.96,1,bank,,,,,,US,,,,,,
545,C_545,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,7792.11,1,bank,,,,,,US,,,,,,
546,C_546,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,7321.11,1,bank,,,,,,US,,,,,,
547,C_547,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,42023.17,1,bank,,,,,,US,,,,,,
548,C_548,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55077.72,1,bank,,,,,,US,,,,,,
549,C_549,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74087.88,1,bank,,,,,,US,,,,,,
550,C_550,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,14228.35,1,bank,,,,,,US,,,,,,
551,C_551,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,42218.87,1,bank,,,,,,US,,,,,,
552,C_552,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63696.60,1,bank,,,,,,US,,,,,,
553,C_553,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,8455.57,1,bank,,,,,,US,,,,,,
554,C_554,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44481.12,1,bank,,,,,,US,,,,,,
555,C_555,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,36925.60,1,bank,,,,,,US,,,,,,
556,C_556,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94893.19,1,bank,,,,,,US,,,,,,
557,C_557,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,5785.71,1,bank,,,,,,US,,,,,,
558,C_558,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,40862.62,1,bank,,,,,,US,,,,,,
559,C_559,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41722.55,1,bank,,,,,,US,,,,,,
560,C_560,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72818.05,1,bank,,,,,,US,,,,,,
561,C_561,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,32067.10,1,bank,,,,,,US,,,,,,
562,C_562,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,20399.03,1,bank,,,,,,US,,,,,,
563,C_563,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,29331.17,1,bank,,,,,,US,,,,,,
564,C_564,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47088.75,1,bank,,,,,,US,,,,,,
565,C_565,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95026.83,1,bank,,,,,,US,,,,,,
566,C_566,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79651.70,1,bank,,,,,,US,,,,,,
567,C_567,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,27697.02,1,bank,,,,,,US,,,,,,
568,C_568,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55818.16,1,bank,,,,,,US,,,,,,
569,C_569,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68820.03,1,bank,,,,,,US,,,,,,
570,C_570,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79565.72,1,bank,,,,,,US,,,,,,
571,C_571,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44616.44,1,bank,,,,,,US,,,,,,
572,C_572,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,39877.69,1,bank,,,,,,US,,,,,,
573,C_573,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76764.07,1,bank,,,,,,US,,,,,,
574,C_574,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,43171.65,1,bank,,,,,,US,,,,,,
575,C_575,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,24795.77,1,bank,,,,,,US,,,,,,
576,C_576,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,45344.70,1,bank,,,,,,US,,,,,,
577,C_577,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93710.46,1,bank,,,,,,US,,,,,,
578,C_578,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,14256.75,1,bank,,,,,,US,,,,,,
579,C_579,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,46243.54,1,bank,,,,,,US,,,,,,
580,C_580,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63730.35,1,bank,,,,,,US,,,,,,
581,C_581,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,48328.80,1,bank,,,,,,US,,,,,,
582,C_582,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,20363.99,1,bank,,,,,,US,,,,,,
583,C_583,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,184.32,1,bank,,,,,,US,,,,,,
584,C_584,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69899.17,1,bank,,,,,,US,,,,,,
585,C_585,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61873.55,1,bank,,,,,,US,,,,,,
586,C_586,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,777.66,1,bank,,,,,,US,,,,,,
587,C_587,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,29856.01,1,bank,,,,,,US,,,,,,
588,C_588,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76863.43,1,bank,,,,,,US,,,,,,
589,C_589,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62892.04,1,bank,,,,,,US,,,,,,
590,C_590,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54520.81,1,bank,,,,,,US,,,,,,
591,C_591,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,15622.11,1,bank,,,,,,US,,,,,,
592,C_592,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70629.40,1,bank,,,,,,US,,,,,,
593,C_593,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47143.49,1,bank,,,,,,US,,,,,,
594,C_594,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67817.87,1,bank,,,,,,US,,,,,,
595,C_595,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76008.98,1,bank,,,,,,US,,,,,,
596,C_596,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,23236.27,1,bank,,,,,,US,,,,,,
597,C_597,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76199.50,1,bank,,,,,,US,,,,,,
598,C_598,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28008.84,1,bank,,,,,,US,,,,,,
599,C_599,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98401.51,1,bank,,,,,,US,,,,,,
600,C_600,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,12083.16,1,bank,,,,,,US,,,,,,
601,C_601,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88371.80,1,bank,,,,,,US,,,,,,
602,C_602,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4054.71,1,bank,,,,,,US,,,,,,
603,C_603,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,25657.58,1,bank,,,,,,US,,,,,,
604,C_604,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52610.19,1,bank,,,,,,US,,,,,,
605,C_605,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58161.62,1,bank,,,,,,US,,,,,,
606,C_606,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,39623.50,1,bank,,,,,,US,,,,,,
607,C_607,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,10203.17,1,bank,,,,,,US,,,,,,
608,C_608,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,25260.81,1,bank,,,,,,US,,,,,,
609,C_609,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28339.65,1,bank,,,,,,US,,,,,,
610,C_610,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75522.29,1,bank,,,,,,US,,,,,,
611,C_611,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90877.43,1,bank,,,,,,US,,,,,,
612,C_612,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59540.99,1,bank,,,,,,US,,,,,,
613,C_613,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,3545.10,1,bank,,,,,,US,,,,,,
614,C_614,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79223.65,1,bank,,,,,,US,,,,,,
615,C_615,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,30560.39,1,bank,,,,,,US,,,,,,
616,C_616,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,33989.04,1,bank,,,,,,US,,,,,,
617,C_617,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53018.54,1,bank,,,,,,US,,,,,,
618,C_618,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,24904.70,1,bank,,,,,,US,,,,,,
619,C_619,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91997.81,1,bank,,,,,,US,,,,,,
620,C_620,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,16355.48,1,bank,,,,,,US,,,,,,
621,C_621,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41483.04,1,bank,,,,,,US,,,,,,
622,C_622,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28969.19,1,bank,,,,,,US,,,,,,
623,C_623,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51983.41,1,bank,,,,,,US,,,,,,
624,C_624,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57398.18,1,bank,,,,,,US,,,,,,
625,C_625,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62713.97,1,bank,,,,,,US,,,,,,
626,C_626,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53137.58,1,bank,,,,,,US,,,,,,
627,C_627,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41080.45,1,bank,,,,,,US,,,,,,
628,C_628,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63459.40,1,bank,,,,,,US,,,,,,
629,C_629,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,40341.29,1,bank,,,,,,US,,,,,,
630,C_630,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77855.03,1,bank,,,,,,US,,,,,,
631,C_631,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78817.74,1,bank,,,,,,US,,,,,,
632,C_632,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,29225.42,1,bank,,,,,,US,,,,,,
633,C_633,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,37180.43,1,bank,,,,,,US,,,,,,
634,C_634,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62881.09,1,bank,,,,,,US,,,,,,
635,C_635,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,15707.00,1,bank,,,,,,US,,,,,,
636,C_636,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69703.19,1,bank,,,,,,US,,,,,,
637,C_637,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38142.78,1,bank,,,,,,US,,,,,,
638,C_638,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59106.25,1,bank,,,,,,US,,,,,,
639,C_639,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,13953.31,1,bank,,,,,,US,,,,,,
640,C_640,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66825.84,1,bank,,,,,,US,,,,,,
641,C_641,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,35405.79,1,bank,,,,,,US,,,,,,
642,C_642,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47266.56,1,bank,,,,,,US,,,,,,
643,C_643,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41510.74,1,bank,,,,,,US,,,,,,
644,C_644,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47671.52,1,bank,,,,,,US,,,,,,
645,C_645,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69469.56,1,bank,,,,,,US,,,,,,
646,C_646,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,31824.02,1,bank,,,,,,US,,,,,,
647,C_647,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65205.45,1,bank,,,,,,US,,,,,,
648,C_648,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,6022.21,1,bank,,,,,,US,,,,,,
649,C_649,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,30018.52,1,bank,,,,,,US,,,,,,
650,C_650,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74520.97,1,bank,,,,,,US,,,,,,
651,C_651,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,5240.59,1,bank,,,,,,US,,,,,,
652,C_652,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62114.22,1,bank,,,,,,US,,,,,,
653,C_653,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,2554.68,1,bank,,,,,,US,,,,,,
654,C_654,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47152.89,1,bank,,,,,,US,,,,,,
655,C_655,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88854.50,1,bank,,,,,,US,,,,,,
656,C_656,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,1011.01,1,bank,,,,,,US,,,,,,
657,C_657,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52682.80,1,bank,,,,,,US,,,,,,
658,C_658,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,6645.68,1,bank,,,,,,US,,,,,,
659,C_659,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86710.98,1,bank,,,,,,US,,,,,,
660,C_660,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68629.65,1,bank,,,,,,US,,,,,,
661,C_661,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74195.39,1,bank,,,,,,US,,,,,,
662,C_662,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66900.76,1,bank,,,,,,US,,,,,,
663,C_663,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,642.35,1,bank,,,,,,US,,,,,,
664,C_664,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4117.79,1,bank,,,,,,US,,,,,,
665,C_665,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62087.68,1,bank,,,,,,US,,,,,,
666,C_666,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99968.51,1,bank,,,,,,US,,,,,,
667,C_667,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87314.72,1,bank,,,,,,US,,,,,,
668,C_668,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69968.58,1,bank,,,,,,US,,,,,,
669,C_669,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72710.00,1,bank,,,,,,US,,,,,,
670,C_670,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,22668.70,1,bank,,,,,,US,,,,,,
671,C_671,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75161.39,1,bank,,,,,,US,,,,,,
672,C_672,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28792.41,1,bank,,,,,,US,,,,,,
673,C_673,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,10546.03,1,bank,,,,,,US,,,,,,
674,C_674,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,46089.49,1,bank,,,,,,US,,,,,,
675,C_675,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,33019.58,1,bank,,,,,,US,,,,,,
676,C_676,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,16825.54,1,bank,,,,,,US,,,,,,
677,C_677,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,42170.99,1,bank,,,,,,US,,,,,,
678,C_678,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89720.10,1,bank,,,,,,US,,,,,,
679,C_679,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,43527.03,1,bank,,,,,,US,,,,,,
680,C_680,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44729.19,1,bank,,,,,,US,,,,,,
681,C_681,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70882.78,1,bank,,,,,,US,,,,,,
682,C_682,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52416.19,1,bank,,,,,,US,,,,,,
683,C_683,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,12922.30,1,bank,,,,,,US,,,,,,
684,C_684,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91039.24,1,bank,,,,,,US,,,,,,
685,C_685,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44412.43,1,bank,,,,,,US,,,,,,
686,C_686,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78933.77,1,bank,,,,,,US,,,,,,
687,C_687,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38887.51,1,bank,,,,,,US,,,,,,
688,C_688,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80684.60,1,bank,,,,,,US,,,,,,
689,C_689,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38953.64,1,bank,,,,,,US,,,,,,
690,C_690,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,22015.95,1,bank,,,,,,US,,,,,,
691,C_691,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,19619.47,1,bank,,,,,,US,,,,,,
692,C_692,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94003.46,1,bank,,,,,,US,,,,,,
693,C_693,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58653.03,1,bank,,,,,,US,,,,,,
694,C_694,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4979.33,1,bank,,,,,,US,,,,,,
695,C_695,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38834.76,1,bank,,,,,,US,,,,,,
696,C_696,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,23402.93,1,bank,,,,,,US,,,,,,
697,C_697,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,8465.71,1,bank,,,,,,US,,,,,,
698,C_698,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,18675.59,1,bank,,,,,,US,,,,,,
699,C_699,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,5699.05,1,bank,,,,,,US,,,,,,
700,C_700,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63807.36,1,bank,,,,,,US,,,,,,
701,C_701,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,17337.39,1,bank,,,,,,US,,,,,,
702,C_702,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61077.99,1,bank,,,,,,US,,,,,,
703,C_703,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61250.67,1,bank,,,,,,US,,,,,,
704,C_704,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70492.37,1,bank,,,,,,US,,,,,,
705,C_705,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51211.87,1,bank,,,,,,US,,,,,,
